id,subgroup,sampleSize,population,grade,url,created_at,startDate,endDate,pollster,answers/0/choice,answers/0/pct,answers/0/party,answers/1/choice,answers/1/pct,answers/1/party,type,seat_name,state,district,answers/2/choice,answers/2/pct,answers/2/party,answers/3/choice,answers/3/pct,answers/3/party,partisan,answers/4/choice,answers/4/pct,answers/4/party,answers/5/choice,answers/5/pct,answers/5/party,answers/6/choice,answers/6/pct,answers/6/party
78289,Voters,1999,rv,B-,http://www.politico.com/story/2017/06/07/donald-trump-twitter-poll-239222,2017-06-07,2017-06-01,2017-06-02,Morning Consult,Approve,44,,Disapprove,52,,trump-approval,,,,,,,,,,,,,,,,,,,
78290,Voters,1288,rv,B,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/lssamz3o6b/econTabReport.pdf,2017-06-07,2017-06-04,2017-06-06,YouGov,Approve,40,,Disapprove,56,,trump-approval,,,,,,,,,,,,,,,,,,,
78292,Voters,1361,rv,A-,https://poll.qu.edu/national/release-detail?ReleaseID=2462,2017-06-07,2017-05-31,2017-06-06,Quinnipiac University,Approve,34,,Disapprove,57,,trump-approval,,,,,,,,,,,,,,,,,,,
78293,All polls,1361,rv,A-,https://poll.qu.edu/national/release-detail?ReleaseID=2463,2017-06-07,2017-05-31,2017-06-06,Quinnipiac University,Dem,51,,Rep,39,,generic-ballot,,,,,,,,,,,,,,,,,,,
78294,Adults,1500,a,B,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,2017-06-08,2017-06-05,2017-06-07,Gallup,Approve,37,,Disapprove,58,,trump-approval,,,,,,,,,,,,,,,,,,,
78295,Adults,903,a,A-,http://www.investors.com/politics/ibdtipp-poll-presidential-approval-direction-of-country/,2017-06-08,2017-05-30,2017-06-06,IBD/TIPP,Approve,37,,Disapprove,55,,trump-approval,,,,,,,,,,,,,,,,,,,
78299,Adults,1968,a,B+,http://polling.reuters.com/#poll/CP3_2/,2017-06-09,2017-06-04,2017-06-08,Ipsos,Approve,36.9,,Disapprove,57.9,,trump-approval,,,,,,,,,,,,,,,,,,,
78302,Voters,576,lv,B+,http://polling.reuters.com/#poll/CP3_2/filters/LIKELY:1,2017-06-09,2017-06-04,2017-06-08,Ipsos,Approve,38.9,,Disapprove,57.4,,trump-approval,,,,,,,,,,,,,,,,,,,
78308,Adults,12770,a,D-,https://drive.google.com/file/d/0BztOs71zt1WpNTBuS0l6b0lSSkE/view,2017-06-09,2017-06-02,2017-06-08,SurveyMonkey,Approve,41,,Disapprove,57,,trump-approval,,,,,,,,,,,,,,,,,,,
78309,Voters,11438,rv,D-,https://drive.google.com/file/d/0BztOs71zt1WpNTBuS0l6b0lSSkE/view,2017-06-09,2017-06-02,2017-06-08,SurveyMonkey,Approve,43,,Disapprove,56,,trump-approval,,,,,,,,,,,,,,,,,,,
78311,Adults,1500,a,B,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,2017-06-11,2017-06-08,2017-06-10,Gallup,Approve,38,,Disapprove,58,,trump-approval,,,,,,,,,,,,,,,,,,,
78312,Voters,1500,lv,C+,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,2017-06-12,2017-06-07,2017-06-11,Rasmussen Reports/Pulse Opinion Research,Approve,46,,Disapprove,54,,trump-approval,,,,,,,,,,,,,,,,,,,
78314,All polls,811,rv,B,http://www.publicpolicypolling.com/pdf/2017/PPP_Release_National_61217.pdf,2017-06-12,2017-06-09,2017-06-11,Public Policy Polling,Dem,50,,Rep,40,,generic-ballot,,,,,,,,,,,,,,,,,,,
78315,Voters,811,rv,B,http://www.publicpolicypolling.com/pdf/2017/PPP_Release_National_61217.pdf,2017-06-12,2017-06-09,2017-06-11,Public Policy Polling,Approve,41,,Disapprove,52,,trump-approval,,,,,,,,,,,,,,,,,,,
78331,All polls,1298,rv,B,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/kc9nca1eho/econTabReport.pdf,2017-06-14,2017-06-11,2017-06-13,YouGov,Dem,38,,Rep,36,,generic-ballot,,,,,,,,,,,,,,,,,,,
78332,Adults,1500,a,B,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/hgxekha279/econToplines.pdf,2017-06-14,2017-06-11,2017-06-13,YouGov,Approve,39,,Disapprove,52,,trump-approval,,,,,,,,,,,,,,,,,,,
78333,Voters,1310,rv,B,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/hgxekha279/econToplines.pdf,2017-06-14,2017-06-11,2017-06-13,YouGov,Approve,42,,Disapprove,51,,trump-approval,,,,,,,,,,,,,,,,,,,
78334,Adults,1500,a,B,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,2017-06-14,2017-06-11,2017-06-13,Gallup,Approve,36,,Disapprove,59,,trump-approval,,,,,,,,,,,,,,,,,,,
78335,Voters,1500,lv,C+,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,2017-06-15,2017-06-12,2017-06-14,Rasmussen Reports/Pulse Opinion Research,Approve,47,,Disapprove,53,,trump-approval,,,,,,,,,,,,,,,,,,,
78336,Adults,1068,a,,http://www.apnorc.org/PDFs/June%20AP%20Poll_Institutions/AP%20Custom%20Poll%20Topline%20JUNE_FINAL.pdf,2017-06-15,2017-06-08,2017-06-11,AP-NORC,Approve,35,,Disapprove,64,,trump-approval,,,,,,,,,,,,,,,,,,,
78337,All polls,1990,rv,B-,http://www.politico.com/f/?id=0000015c-a2f6-d070-a57d-effe677f0001,2017-06-13,2017-06-08,2017-06-12,Morning Consult,Dem,42,,Rep,39,,generic-ballot,,,,,,,,,,,,,,,,,,,
78338,Adults,1990,a,B-,http://www.politico.com/f/?id=0000015c-a2f6-d070-a57d-effe677f0001,2017-06-15,2017-06-08,2017-06-12,Morning Consult,Approve,45,,Disapprove,50,,trump-approval,,,,,,,,,,,,,,,,,,,
78344,Voters,383,lv,B+,http://polling.reuters.com/#poll/CP3_2/filters/LIKELY:1,2017-06-16,2017-06-09,2017-06-13,Ipsos,Approve,43,,Disapprove,54,,trump-approval,,,,,,,,,,,,,,,,,,,
78350,Adults,1495,a,B+,http://polling.reuters.com/#poll/CP3_2/,2017-06-16,2017-06-09,2017-06-13,Ipsos,Approve,40.4,,Disapprove,55.7,,trump-approval,,,,,,,,,,,,,,,,,,,
78351,Adults,800,a,A-,https://www.cnbc.com/2017/06/15/americans-believe-trump-pressured-comey-to-end-russia-probe-survey.html,2017-06-16,2017-06-09,2017-06-12,Hart Research/Public Opinion Strategies,Approve,37,,Disapprove,51,,trump-approval,,,,,,,,,,,,,,,,,,,
78352,Voters,1031,lv,C,https://www.zogbyanalytics.com/news/776-the-zogby-poll-trump-supporters-dump-trump,2017-06-16,2017-06-09,2017-06-12,Zogby Interactive/JZ Analytics,Approve,41,,Disapprove,55,,trump-approval,,,,,,,,,,,,,,,,,,,
78353,Adults,17092,a,D-,https://drive.google.com/file/d/0BztOs71zt1WpYUd6eDV6SGs1Z28/view,2017-06-16,2017-06-09,2017-06-15,SurveyMonkey,Approve,43,,Disapprove,55,,trump-approval,,,,,,,,,,,,,,,,,,,
78354,Voters,15165,rv,D-,https://drive.google.com/file/d/0BztOs71zt1WpYUd6eDV6SGs1Z28/view,2017-06-16,2017-06-09,2017-06-15,SurveyMonkey,Approve,45,,Disapprove,54,,trump-approval,,,,,,,,,,,,,,,,,,,
78355,Adults,1500,a,B,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,2017-06-17,2017-06-14,2017-06-16,Gallup,Approve,39,,Disapprove,55,,trump-approval,,,,,,,,,,,,,,,,,,,
78359,Voters,1500,lv,C+,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,2017-06-20,2017-06-15,2017-06-19,Rasmussen Reports/Pulse Opinion Research,Approve,47,,Disapprove,53,,trump-approval,,,,,,,,,,,,,,,,,,,
78360,Adults,1117,a,A-,http://www.cbsnews.com/news/trumps-handling-of-russia-investigations-weighs-on-approval-ratings/,2017-06-20,2017-06-15,2017-06-18,CBS News,Approve,36,,Disapprove,57,,trump-approval,,,,,,,,,,,,,,,,,,,
78361,Adults,2504,a,B-,http://www.people-press.org/2017/06/20/presidential-approval-detailed-tables-june-2017/?utm_source=adaptivemailer&utm_medium=email&utm_campaign=17-06-20%20political%20parties&org=982&lvl=100&ite=1304&lea=280118&ctr=0&par=1&trk=,2017-06-20,2017-06-08,2017-06-18,Pew Research Center,Approve,39,,Disapprove,55,,trump-approval,,,,,,,,,,,,,,,,,,,
78362,Voters,2097,rv,B-,http://www.people-press.org/2017/06/20/presidential-approval-detailed-tables-june-2017/?utm_source=adaptivemailer&utm_medium=email&utm_campaign=17-06-20%20political%20parties&org=982&lvl=100&ite=1304&lea=280118&ctr=0&par=1&trk=,2017-06-20,2017-06-08,2017-06-18,Pew Research Center,Approve,42,,Disapprove,54,,trump-approval,,,,,,,,,,,,,,,,,,,
78363,Adults,1500,a,B,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,2017-06-20,2017-06-17,2017-06-19,Gallup,Approve,37,,Disapprove,57,,trump-approval,,,,,,,,,,,,,,,,,,,
78366,Voters,390,lv,B+,http://polling.reuters.com/#poll/CP3_2/filters/LIKELY:1,2017-06-21,2017-06-14,2017-06-18,Ipsos,Approve,39,,Disapprove,59,,trump-approval,,,,,,,,,,,,,,,,,,,
78374,Adults,1567,a,B+,http://polling.reuters.com/#poll/CP3_2/,2017-06-21,2017-06-14,2017-06-18,Ipsos,Approve,36.7,,Disapprove,59.8,,trump-approval,,,,,,,,,,,,,,,,,,,
78377,Voters,1277,rv,B,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b6o1y15enn/econTabReport.pdf,2017-06-21,2017-06-18,2017-06-20,YouGov,Approve,43,,Disapprove,51,,trump-approval,,,,,,,,,,,,,,,,,,,
78378,All polls,1277,rv,B,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b6o1y15enn/econTabReport.pdf,2017-06-21,2017-06-18,2017-06-20,YouGov,Dem,38,,Rep,35,,generic-ballot,,,,,,,,,,,,,,,,,,,
78379,Adults,1500,a,B,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b6o1y15enn/econTabReport.pdf,2017-06-21,2017-06-18,2017-06-20,YouGov,Approve,40,,Disapprove,49,,trump-approval,,,,,,,,,,,,,,,,,,,
78381,Voters,2051,rv,B-,https://morningconsult.com/wp-content/uploads/2017/06/170604_crosstabs_Politico_v1_TB-1.pdf,2017-06-21,2017-06-15,2017-06-19,Morning Consult,Approve,44,,Disapprove,52,,trump-approval,,,,,,,,,,,,,,,,,,,
78382,Adults,1100,a,C+,http://americanresearchgroup.com/economy/,2017-06-21,2017-06-17,2017-06-20,American Research Group,Approve,37,,Disapprove,59,,trump-approval,,,,,,,,,,,,,,,,,,,
78383,All polls,2051,rv,B-,https://morningconsult.com/wp-content/uploads/2017/06/170604_crosstabs_Politico_v1_TB-1.pdf,2017-06-20,2017-06-15,2017-06-19,Morning Consult,Dem,43,,Rep,37,,generic-ballot,,,,,,,,,,,,,,,,,,,
78386,Adults,900,a,A-,http://msnbcmedia.msn.com/i/TODAY/z_Creative/17255%20NBCWSJJunePoll.pdf,2017-06-22,2017-06-17,2017-06-20,NBC News/Wall Street Journal,Approve,40,,Disapprove,55,,trump-approval,,,,,,,,,,,,,,,,,,,
78387,All polls,765,rv,A-,http://msnbcmedia.msn.com/i/TODAY/z_Creative/17255%20NBCWSJJunePoll.pdf,2017-06-21,2017-06-17,2017-06-20,NBC News/Wall Street Journal,Dem,50,,Rep,42,,generic-ballot,,,,,,,,,,,,,,,,,,,
78388,Voters,1500,lv,C+,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,2017-06-23,2017-06-20,2017-06-22,Rasmussen Reports/Pulse Opinion Research,Approve,46,,Disapprove,54,,trump-approval,,,,,,,,,,,,,,,,,,,
78389,Adults,1208,a,,http://files.kff.org/attachment/Topline-Kaiser-Health-Tracking-Poll-June-2017-ACA-Replacement-Plan-and-Medicaid,2017-06-23,2017-06-14,2017-06-19,Kaiser Family Foundation,Approve,40,,Disapprove,56,,trump-approval,,,,,,,,,,,,,,,,,,,
78390,Adults,1500,a,B,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,2017-06-23,2017-06-20,2017-06-22,Gallup,Approve,42,,Disapprove,54,,trump-approval,,,,,,,,,,,,,,,,,,,
78391,Voters,2237,rv,C+,http://thehill.com/homenews/administration/339215-poll-trump-approval-rating-rebounds,2017-06-23,2017-06-19,2017-06-21,Harris Interactive,Approve,48,,Disapprove,52,,trump-approval,,,,,,,,,,,,,,,,,,,
78392,Adults,13657,a,D-,https://drive.google.com/file/d/0BztOs71zt1WpNkVjVmZKNnhUaUE/view,2017-06-23,2017-06-16,2017-06-22,SurveyMonkey,Approve,43,,Disapprove,54,,trump-approval,,,,,,,,,,,,,,,,,,,
78393,Voters,12093,rv,D-,https://drive.google.com/file/d/0BztOs71zt1WpNkVjVmZKNnhUaUE/view,2017-06-23,2017-06-16,2017-06-22,SurveyMonkey,Approve,45,,Disapprove,54,,trump-approval,,,,,,,,,,,,,,,,,,,
78406,Adults,1500,a,B,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,2017-06-26,2017-06-23,2017-06-25,Gallup,Approve,36,,Disapprove,58,,trump-approval,,,,,,,,,,,,,,,,,,,
78412,Voters,473,lv,B+,http://polling.reuters.com/#poll/CP3_2/filters/LIKELY:1,2017-06-27,2017-06-19,2017-06-23,Ipsos,Approve,40.4,,Disapprove,54.9,,trump-approval,,,,,,,,,,,,,,,,,,,
78420,Adults,1589,a,B+,http://polling.reuters.com/#poll/CP3_2/,2017-06-27,2017-06-19,2017-06-23,Ipsos,Approve,37,,Disapprove,56.7,,trump-approval,,,,,,,,,,,,,,,,,,,
78421,Voters,1500,lv,C+,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,2017-06-28,2017-06-25,2017-06-27,Rasmussen Reports/Pulse Opinion Research,Approve,46,,Disapprove,54,,trump-approval,,,,,,,,,,,,,,,,,,,
78422,Voters,1994,rv,B-,http://www.politico.com/f/?id=0000015c-eab8-d0dd-ad5e-febabb7b0001,2017-06-28,2017-06-22,2017-06-24,Morning Consult,Approve,45,,Disapprove,51,,trump-approval,,,,,,,,,,,,,,,,,,,
78423,Adults,1500,a,B,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/p97ezf7wcq/econTabReport.pdf,2017-06-28,2017-06-25,2017-06-27,YouGov,Approve,39,,Disapprove,51,,trump-approval,,,,,,,,,,,,,,,,,,,
78424,Voters,1295,rv,B,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/p97ezf7wcq/econTabReport.pdf,2017-06-28,2017-06-25,2017-06-27,YouGov,Approve,42,,Disapprove,53,,trump-approval,,,,,,,,,,,,,,,,,,,
78425,Adults,1205,a,A,http://maristpoll.marist.edu/wp-content/misc/usapolls/us170621_PBS_NPR/NPR_PBS%20NewsHour_Marist%20Poll_National%20Nature%20of%20the%20Sample%20and%20Tables_Trump_Congress_Health%20Care_June%202017.pdf#page=3,2017-06-28,2017-06-21,2017-06-25,Marist College,Approve,37,,Disapprove,51,,trump-approval,,,,,,,,,,,,,,,,,,,
78426,Voters,995,rv,A,http://maristpoll.marist.edu/wp-content/misc/usapolls/us170621_PBS_NPR/NPR_PBS%20NewsHour_Marist%20Poll_National%20Nature%20of%20the%20Sample%20and%20Tables_Trump_Congress_Health%20Care_June%202017.pdf#page=3,2017-06-28,2017-06-21,2017-06-25,Marist College,Approve,38,,Disapprove,53,,trump-approval,,,,,,,,,,,,,,,,,,,
78427,All polls,1994,rv,B-,http://www.politico.com/f/?id=0000015c-eab8-d0dd-ad5e-febabb7b0001,2017-06-25,2017-06-22,2017-06-24,Morning Consult,Dem,42,,Rep,40,,generic-ballot,,,,,,,,,,,,,,,,,,,
78428,All polls,1279,rv,B,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/p97ezf7wcq/econTabReport.pdf,2017-06-28,2017-06-25,2017-06-27,YouGov,Dem,41,,Rep,35,,generic-ballot,,,,,,,,,,,,,,,,,,,
78429,All polls,995,rv,A,http://maristpoll.marist.edu/wp-content/misc/usapolls/us170621_PBS_NPR/NPR_PBS%20NewsHour_Marist%20Poll_National%20Nature%20of%20the%20Sample%20and%20Tables_Trump_Congress_Health%20Care_June%202017.pdf#page=3,2017-06-26,2017-06-21,2017-06-25,Marist College,Dem,48,,Rep,38,,generic-ballot,,,,,,,,,,,,,,,,,,,
78434,All polls,1017,rv,A,http://www.foxnews.com/politics/interactive/2017/06/28/fox-news-poll-june-28-2017.html,2017-06-28,2017-06-25,2017-06-27,Fox News,Dem,47,,Rep,41,,generic-ballot,,,,,,,,,,,,,,,,,,,
78435,Voters,1017,rv,A,http://www.foxnews.com/politics/interactive/2017/06/28/fox-news-poll-june-28-2017.html,2017-06-28,2017-06-25,2017-06-27,Fox News,Approve,44,,Disapprove,50,,trump-approval,,,,,,,,,,,,,,,,,,,
78437,Voters,1000,rv,B+,http://www.suffolk.edu/documents/SUPRC/FINAL_June_national_crosstabs_6-28.pdf,2017-06-29,2017-06-24,2017-06-27,Suffolk University,Approve,42,,Disapprove,53,,trump-approval,,,,,,,,,,,,,,,,,,,
78438,Voters,1212,rv,A-,https://poll.qu.edu/national/release-detail?ReleaseID=2471,2017-06-29,2017-06-22,2017-06-27,Quinnipiac University,Approve,40,,Disapprove,55,,trump-approval,,,,,,,,,,,,,,,,,,,
78439,Adults,1500,a,B,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,2017-06-29,2017-06-26,2017-06-28,Gallup,Approve,40,,Disapprove,56,,trump-approval,,,,,,,,,,,,,,,,,,,
78440,All polls,1212,rv,A-,https://poll.qu.edu/images/polling/us/us06292017_U29wzguu.pdf/,2017-06-28,2017-06-22,2017-06-27,Quinnipiac University,Dem,51,,Rep,41,,generic-ballot,,,,,,,,,,,,,,,,,,,
78445,Voters,543,lv,B+,http://polling.reuters.com/#poll/CP3_2/filters/LIKELY:1,2017-06-30,2017-06-24,2017-06-28,Ipsos,Approve,41.2,,Disapprove,53.7,,trump-approval,,,,,,,,,,,,,,,,,,,
78451,Adults,1623,a,B+,http://polling.reuters.com/#poll/CP3_2/,2017-06-30,2017-06-24,2017-06-28,Ipsos,Approve,36.2,,Disapprove,57.6,,trump-approval,,,,,,,,,,,,,,,,,,,
78452,Adults,10945,a,D-,https://drive.google.com/file/d/0BztOs71zt1WpZkZjNjhOWUpaVzA/view,2017-06-30,2017-06-23,2017-06-29,SurveyMonkey,Approve,41,,Disapprove,56,,trump-approval,,,,,,,,,,,,,,,,,,,
78453,Voters,9799,rv,D-,https://drive.google.com/file/d/0BztOs71zt1WpZkZjNjhOWUpaVzA/view,2017-06-30,2017-06-23,2017-06-29,SurveyMonkey,Approve,43,,Disapprove,56,,trump-approval,,,,,,,,,,,,,,,,,,,
78455,Adults,1500,a,B,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,2017-07-02,2017-06-29,2017-07-01,Gallup,Approve,37,,Disapprove,57,,trump-approval,,,,,,,,,,,,,,,,,,,
78456,Voters,1500,lv,C+,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,2017-07-03,2017-06-28,2017-07-02,Rasmussen Reports/Pulse Opinion Research,Approve,44,,Disapprove,56,,trump-approval,,,,,,,,,,,,,,,,,,,
78461,Adults,1500,a,B,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/o8w3rbul29/econTabReport.pdf,2017-07-05,2017-07-03,2017-07-04,YouGov,Approve,38,,Disapprove,52,,trump-approval,,,,,,,,,,,,,,,,,,,
78462,Voters,1323,rv,B,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/o8w3rbul29/econTabReport.pdf,2017-07-05,2017-07-03,2017-07-04,YouGov,Approve,41,,Disapprove,53,,trump-approval,,,,,,,,,,,,,,,,,,,
78463,All polls,1310,rv,B,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/o8w3rbul29/econTabReport.pdf,2017-07-05,2017-07-03,2017-07-04,YouGov,Dem,37,,Rep,35,,generic-ballot,,,,,,,,,,,,,,,,,,,
78464,Adults,900,a,A-,http://www.investors.com/politics/ibdtipp-poll-presidential-approval-direction-of-country/,2017-07-05,2017-06-23,2017-06-29,IBD/TIPP,Approve,37,,Disapprove,58,,trump-approval,,,,,,,,,,,,,,,,,,,
78471,Adults,1558,a,B+,http://polling.reuters.com/#poll/CP3_2/,2017-07-05,2017-06-29,2017-07-03,Ipsos,Approve,38.3,,Disapprove,54.8,,trump-approval,,,,,,,,,,,,,,,,,,,
78476,Voters,406,lv,B+,http://polling.reuters.com/#poll/CP3_2/filters/LIKELY:1,2017-07-05,2017-06-29,2017-07-03,Ipsos,Approve,40,,Disapprove,55,,trump-approval,,,,,,,,,,,,,,,,,,,
78480,Voters,1500,lv,C+,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,2017-07-06,2017-07-03,2017-07-05,Rasmussen Reports/Pulse Opinion Research,Approve,44,,Disapprove,56,,trump-approval,,,,,,,,,,,,,,,,,,,
78481,Adults,1500,a,B,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,2017-07-06,2017-07-02,2017-07-05,Gallup,Approve,37,,Disapprove,57,,trump-approval,,,,,,,,,,,,,,,,,,,
78483,All polls,1989,rv,B-,https://morningconsult.com/wp-content/uploads/2017/07/170612_crosstabs_POLITICO_v2_AP-1.pdf,2017-07-01,2017-06-29,2017-06-30,Morning Consult,Dem,43,,Rep,39,,generic-ballot,,,,,,,,,,,,,,,,,,,
78486,Adults,12338,a,D-,https://drive.google.com/file/d/0BztOs71zt1WpMTFFTERHcW9Wc1U/view,2017-07-07,2017-06-30,2017-07-06,SurveyMonkey,Approve,43,,Disapprove,55,,trump-approval,,,,,,,,,,,,,,,,,,,
78487,Voters,11066,rv,D-,https://drive.google.com/file/d/0BztOs71zt1WpMTFFTERHcW9Wc1U/view,2017-07-07,2017-06-30,2017-07-06,SurveyMonkey,Approve,46,,Disapprove,54,,trump-approval,,,,,,,,,,,,,,,,,,,
78495,Adults,1500,a,B,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,2017-07-09,2017-07-06,2017-07-08,Gallup,Approve,39,,Disapprove,56,,trump-approval,,,,,,,,,,,,,,,,,,,
78498,Voters,1500,lv,C+,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,2017-07-11,2017-07-06,2017-07-10,Rasmussen Reports/Pulse Opinion Research,Approve,45,,Disapprove,55,,trump-approval,,,,,,,,,,,,,,,,,,,
78502,Voters,526,lv,B+,http://polling.reuters.com/#poll/CP3_2/filters/LIKELY:1,2017-07-11,2017-07-04,2017-07-08,Ipsos,Approve,40.7,,Disapprove,56.7,,trump-approval,,,,,,,,,,,,,,,,,,,
78510,Adults,1581,a,B+,http://polling.reuters.com/#poll/CP3_2/,2017-07-11,2017-07-04,2017-07-08,Ipsos,Approve,39.8,,Disapprove,56.3,,trump-approval,,,,,,,,,,,,,,,,,,,
78513,Voters,1284,rv,B,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/38eszqtohw/econTabReport.pdf,2017-07-12,2017-07-09,2017-07-11,YouGov,Approve,41,,Disapprove,52,,trump-approval,,,,,,,,,,,,,,,,,,,
78514,Adults,1500,a,B,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/38eszqtohw/econTabReport.pdf,2017-07-12,2017-07-09,2017-07-11,YouGov,Approve,37,,Disapprove,52,,trump-approval,,,,,,,,,,,,,,,,,,,
78515,All polls,1274,rv,B,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/38eszqtohw/econTabReport.pdf,2017-07-12,2017-07-09,2017-07-11,YouGov,Dem,39,,Rep,32,,generic-ballot,,,,,,,,,,,,,,,,,,,
78516,Voters,1983,rv,B-,https://morningconsult.com/wp-content/uploads/2017/07/170701_crosstabs_Politico_v1_AP-1-1.pdf,2017-07-12,2017-07-07,2017-07-09,Morning Consult,Approve,46,,Disapprove,50,,trump-approval,,,,,,,,,,,,,,,,,,,
78517,All polls,1983,rv,B-,https://morningconsult.com/wp-content/uploads/2017/07/170701_crosstabs_Politico_v1_AP-1-1.pdf,2017-07-10,2017-07-07,2017-07-09,Morning Consult,Dem,43,,Rep,40,,generic-ballot,,,,,,,,,,,,,,,,,,,
78518,Adults,1500,a,B,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,2017-07-12,2017-07-09,2017-07-11,Gallup,Approve,40,,Disapprove,55,,trump-approval,,,,,,,,,,,,,,,,,,,
78520,Voters,1500,lv,C+,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,2017-07-14,2017-07-11,2017-07-13,Rasmussen Reports/Pulse Opinion Research,Approve,43,,Disapprove,57,,trump-approval,,,,,,,,,,,,,,,,,,,
78521,Voters,427,lv,B+,http://polling.reuters.com/#poll/CP3_2/filters/LIKELY:1,2017-07-14,2017-07-09,2017-07-13,Ipsos,Approve,46,,Disapprove,51,,trump-approval,,,,,,,,,,,,,,,,,,,
78524,Adults,1565,a,B+,http://polling.reuters.com/#poll/CP3_2/,2017-07-14,2017-07-09,2017-07-13,Ipsos,Approve,40.6,,Disapprove,56,,trump-approval,,,,,,,,,,,,,,,,,,,
78530,Adults,1208,a,,http://files.kff.org/attachment/Topline-Kaiser-Health-Tracking%20Poll%E2%80%93July-2017-Whats-Next-for-Republican-ACA-Repeal-and-Replacement-Plan-Efforts,2017-07-14,2017-07-05,2017-07-10,Kaiser Family Foundation,Approve,38,,Disapprove,57,,trump-approval,,,,,,,,,,,,,,,,,,,
78532,Adults,16514,a,D-,https://drive.google.com/file/d/0BztOs71zt1WpVkoxLTQ4T0doU0E/view,2017-07-14,2017-07-07,2017-07-13,SurveyMonkey,Approve,42,,Disapprove,56,,trump-approval,,,,,,,,,,,,,,,,,,,
78533,Voters,14652,rv,D-,https://drive.google.com/file/d/0BztOs71zt1WpVkoxLTQ4T0doU0E/view,2017-07-14,2017-07-07,2017-07-13,SurveyMonkey,Approve,44,,Disapprove,55,,trump-approval,,,,,,,,,,,,,,,,,,,
78535,Adults,1500,a,B,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,2017-07-16,2017-07-13,2017-07-15,Gallup,Approve,38,,Disapprove,56,,trump-approval,,,,,,,,,,,,,,,,,,,
78536,Voters,859,rv,A+,https://www.washingtonpost.com/page/2010-2019/WashingtonPost/2017/07/16/National-Politics/Polling/question_18935.xml?uuid=QLWiFmnbEeeUq1sfD_RZ3w,2017-07-16,2017-07-10,2017-07-13,ABC News/Washington Post,Approve,39,,Disapprove,56,,trump-approval,,,,,,,,,,,,,,,,,,,
78537,Adults,1001,a,A+,https://www.washingtonpost.com/page/2010-2019/WashingtonPost/2017/07/16/National-Politics/Polling/question_18935.xml?uuid=QLWiFmnbEeeUq1sfD_RZ3w,2017-07-16,2017-07-10,2017-07-13,ABC News/Washington Post,Approve,36,,Disapprove,58,,trump-approval,,,,,,,,,,,,,,,,,,,
78538,Adults,1001,a,A+,https://assets.bwbx.io/documents/users/iqjWHBFdfxIU/r_gKveTVWIpc/v0,2017-07-17,2017-07-08,2017-07-12,Selzer & Company,Approve,40,,Disapprove,56,,trump-approval,,,,,,,,,,,,,,,,,,,
78541,Adults,800,a,A+,https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_NJ_071717/,2017-07-17,2017-07-13,2017-07-16,Monmouth University,Approve,39,,Disapprove,52,,trump-approval,,,,,,,,,,,,,,,,,,,
