Candidate#State#District#Party#Year#Vote Total###Vote Share
R Winner B. Byrne (i)#alabama#1#Party#2016#NA###Uncontested
O E. McCain#south-carolina#2#Party#2016#11,436###3.80%
R Winner J. Duncan (i)#south-carolina#3#Party#2016#196,793###72.90%
D H. Cleveland#south-carolina#3#Party#2016#72,993###27.10%
R Winner T. Gowdy (i)#south-carolina#4#Party#2016#197,235###67.20%
D C. Fedalei#south-carolina#4#Party#2016#91,106###31.10%
C M. Chandler#south-carolina#4#Party#2016#5,045###1.70%
R Winner M. Mulvaney (i)#south-carolina#5#Party#2016#175,139###59.10%
D F. Person#south-carolina#5#Party#2016#114,936###38.80%
O R. Barnes#south-carolina#5#Party#2016#6,190###2.10%
D Winner J. Clyburn (i)#south-carolina#6#Party#2016#179,351###70.20%
R L. Sterling#south-carolina#6#Party#2016#70,636###27.60%
L R. Piotrowski#south-carolina#6#Party#2016#3,135###1.20%
G P. Mallory#south-carolina#6#Party#2016#2,518###1.00%
R Winner T. Rice (i)#south-carolina#7#Party#2016#170,826###60.70%
D M. Hyman#south-carolina#7#Party#2016#110,378###39.30%
R Winner K. Noem (i)#south-dakota#1#Party#2016#237,141###64.10%
D P. Hawks#south-dakota#1#Party#2016#132,792###35.90%
R Winner P. Roe (i)#tennessee#1#Party#2016#196,563###78.40%
D A. Bohms#tennessee#1#Party#2016#38,513###15.40%
I R. Franklin#tennessee#1#Party#2016#15,605###6.20%
R Winner J. Duncan (i)#tennessee#2#Party#2016#212,313###75.60%
D S. Starr#tennessee#2#Party#2016#68,373###24.40%
R Winner C. Fleischmann (i)#tennessee#3#Party#2016#176,440###66.40%
D M. Shekari#tennessee#3#Party#2016#76,664###28.80%
I C. Mitchell#tennessee#3#Party#2016#5,069###1.90%
I R. Tyler#tennessee#3#Party#2016#5,091###1.90%
I T. Kersting#tennessee#3#Party#2016#2,489###0.90%
R Winner S. DesJarlais (i)#tennessee#4#Party#2016#165,594###65.00%
D S. Reynolds#tennessee#4#Party#2016#89,018###35.00%
D Winner J. Cooper (i)#tennessee#5#Party#2016#170,729###62.50%
R S. Snyder#tennessee#5#Party#2016#102,220###37.50%
R Winner D. Black (i)#tennessee#6#Party#2016#202,038###71.10%
D D. Kent#tennessee#6#Party#2016#61,940###21.80%
I D. Ross#tennessee#6#Party#2016#20,241###7.10%
R Winner M. Blackburn (i)#tennessee#7#Party#2016#199,057###72.20%
D T. Chandler#tennessee#7#Party#2016#64,938###23.50%
I L. Ladner#tennessee#7#Party#2016#11,810###4.30%
R Winner D. Kustoff#tennessee#8#Party#2016#193,353###68.80%
D R. Hobson#tennessee#8#Party#2016#70,426###25.10%
I S. Godwin#tennessee#8#Party#2016#6,418###2.30%
I J. Hart#tennessee#8#Party#2016#4,045###1.40%
I A. Montague#tennessee#8#Party#2016#2,472###0.90%
I M. Rawles#tennessee#8#Party#2016#2,432###0.90%
I K. Talley-Lane#tennessee#8#Party#2016#1,970###0.70%
D Winner S. Cohen (i)#tennessee#9#Party#2016#169,911###78.80%
R W. Alberson#tennessee#9#Party#2016#40,580###18.80%
I P. Cook#tennessee#9#Party#2016#5,165###2.40%
R Winner L. Gohmert (i)#texas#1#Party#2016#192,066###73.90%
D S. McKellar#texas#1#Party#2016#62,635###24.10%
L P. Gray#texas#1#Party#2016#5,044###1.90%
R Winner T. Poe (i)#texas#2#Party#2016#168,524###60.60%
D P. Bryan#texas#2#Party#2016#100,077###36.00%
L J. Veasaw#texas#2#Party#2016#6,418###2.30%
G J. Darr#texas#2#Party#2016#2,872###1.00%
R Winner S. Johnson (i)#texas#3#Party#2016#193,063###61.30%
D A. Bell#texas#3#Party#2016#108,780###34.50%
L S. Jameson#texas#3#Party#2016#10,408###3.30%
G P. Blair#texas#3#Party#2016#2,893###0.90%
R Winner J. Ratcliffe (i)#texas#4#Party#2016#215,705###88.00%
L C. Wommack#texas#4#Party#2016#29,437###12.00%
R Winner J. Hensarling (i)#texas#5#Party#2016#155,149###80.60%
L K. Ashby#texas#5#Party#2016#37,311###19.40%
R Winner J. Barton (i)#texas#6#Party#2016#159,213###58.30%
D R. Woolridge#texas#6#Party#2016#106,510###39.00%
G D. Smith#texas#6#Party#2016#7,172###2.60%
R Winner J. Culberson (i)#texas#7#Party#2016#143,369###56.20%
D J. Cargas#texas#7#Party#2016#111,774###43.80%
R Winner K. Brady (i)#texas#8#Party#2016#NA###Uncontested
D Winner A. Green (i)#texas#9#Party#2016#151,884###80.60%
R J. Martin#texas#9#Party#2016#36,454###19.40%
R Winner M. McCaul (i)#texas#10#Party#2016#178,926###57.40%
D T. Cadien#texas#10#Party#2016#119,728###38.40%
L B. Kelsey#texas#10#Party#2016#13,174###4.20%
R Winner M. Conaway (i)#texas#11#Party#2016#201,476###89.50%
L N. Landholt#texas#11#Party#2016#23,613###10.50%
R Winner K. Granger (i)#texas#12#Party#2016#196,331###69.40%
D B. Bradshaw#texas#12#Party#2016#75,938###26.80%
L E. Colliver#texas#12#Party#2016#10,586###3.70%
R Winner M. Thornberry (i)#texas#13#Party#2016#198,730###90.00%
L C. DeWeese#texas#13#Party#2016#14,687###6.70%
G R. Tomlinson#texas#13#Party#2016#7,437###3.40%
R Winner R. Weber (i)#texas#14#Party#2016#160,340###61.90%
D M. Cole#texas#14#Party#2016#98,815###38.10%
D Winner V. Gonzalez#texas#15#Party#2016#101,592###57.30%
R T. Westley#texas#15#Party#2016#66,732###37.70%
G V. Tijerina#texas#15#Party#2016#5,439###3.10%
L R. Leone#texas#15#Party#2016#3,435###1.90%
D Winner B. O'Rourke (i)#texas#16#Party#2016#148,027###85.80%
L J. Perez#texas#16#Party#2016#17,144###9.90%
G M. Gourdoux#texas#16#Party#2016#7,413###4.30%
R Winner B. Flores (i)#texas#17#Party#2016#149,157###60.80%
D W. Matta#texas#17#Party#2016#86,352###35.20%
L C. Patterson#texas#17#Party#2016#9,685###3.90%
D Winner S. Jackson Lee (i)#texas#18#Party#2016#149,928###73.50%
R L. Bartley#texas#18#Party#2016#48,248###23.60%
G T. Kleven#texas#18#Party#2016#5,838###2.90%
R Winner J. Arrington#texas#19#Party#2016#175,980###86.70%
L T. Bonar#texas#19#Party#2016#17,339###8.50%
G M. Lawson#texas#19#Party#2016#9,761###4.80%
D Winner J. Castro (i)#texas#20#Party#2016#149,522###79.70%
L J. Blunt#texas#20#Party#2016#29,023###15.50%
G P. Pipkin#texas#20#Party#2016#8,969###4.80%
R Winner L. Smith (i)#texas#21#Party#2016#202,523###57.00%
D T. Wakely#texas#21#Party#2016#129,253###36.40%
L M. Loewe#texas#21#Party#2016#14,698###4.10%
G T. Diaz#texas#21#Party#2016#8,520###2.40%
R Winner P. Olson (i)#texas#22#Party#2016#181,663###59.50%
D M. Gibson#texas#22#Party#2016#123,462###40.50%
R Winner W. Hurd (i)#texas#23#Party#2016#109,816###48.50%
D P. Gallego#texas#23#Party#2016#106,049###46.80%
L R. Corvalan#texas#23#Party#2016#10,717###4.70%
R Winner K. Marchant (i)#texas#24#Party#2016#154,364###56.20%
D J. McDowell#texas#24#Party#2016#107,845###39.30%
L M. Kolls#texas#24#Party#2016#8,574###3.10%
G K. McCormick#texas#24#Party#2016#3,742###1.40%
R Winner R. Williams (i)#texas#25#Party#2016#180,579###58.40%
D K. Thomas#texas#25#Party#2016#116,552###37.70%
L L. Schneiderman#texas#25#Party#2016#12,092###3.90%
R Winner M. Burgess (i)#texas#26#Party#2016#210,313###66.30%
D E. Mauck#texas#26#Party#2016#93,954###29.60%
L M. Boler#texas#26#Party#2016#12,734###4.00%
R Winner B. Farenthold (i)#texas#27#Party#2016#141,722###61.70%
D R. Barrera#texas#27#Party#2016#87,931###38.30%
D Winner H. Cuellar (i)#texas#28#Party#2016#121,980###66.20%
R Z. Hardin#texas#28#Party#2016#57,683###31.30%
G M. Cary#texas#28#Party#2016#4,607###2.50%
D Winner G. Green (i)#texas#29#Party#2016#95,508###72.50%
R J. Garza#texas#29#Party#2016#31,619###24.00%
L R. Perez#texas#29#Party#2016#3,229###2.40%
G J. Partsch-Galvan#texas#29#Party#2016#1,453###1.10%
D Winner E. Johnson (i)#texas#30#Party#2016#169,905###77.90%
R C. Lingerfelt#texas#30#Party#2016#41,365###19.00%
L J. Woods#texas#30#Party#2016#4,740###2.20%
G T. Prentice#texas#30#Party#2016#2,051###0.90%
R Winner J. Carter (i)#texas#31#Party#2016#165,678###58.40%
D M. Clark#texas#31#Party#2016#103,543###36.50%
L S. Ballard#texas#31#Party#2016#14,638###5.20%
R Winner P. Sessions (i)#texas#32#Party#2016#162,212###71.10%
L E. Rankin#texas#32#Party#2016#43,297###19.00%
G G. Stuard#texas#32#Party#2016#22,692###9.90%
D Winner M. Veasey (i)#texas#33#Party#2016#92,914###73.70%
R M. Mitchell#texas#33#Party#2016#33,156###26.30%
D Winner F. Vela (i)#texas#34#Party#2016#104,513###62.70%
R R. Gonzalez#texas#34#Party#2016#62,240###37.30%
D Winner L. Doggett (i)#texas#35#Party#2016#124,161###63.10%
R S. Narvaiz#texas#35#Party#2016#62,212###31.60%
L R. Smith#texas#35#Party#2016#6,484###3.30%
G S. Trimble#texas#35#Party#2016#4,064###2.10%
R Winner B. Babin (i)#texas#36#Party#2016#203,779###88.70%
G H. Ridley#texas#36#Party#2016#25,911###11.30%
R Winner R. Bishop (i)#utah#1#Party#2016#157,106###65.40%
D P. Clemens#utah#1#Party#2016#65,403###27.20%
L C. Bowden#utah#1#Party#2016#13,734###5.70%
U C. Fairbanks#utah#1#Party#2016#4,068###1.70%
R Winner C. Stewart (i)#utah#2#Party#2016#149,838###61.50%
D C. Albarran#utah#2#Party#2016#83,131###34.10%
C P. McCollaum#utah#2#Party#2016#10,724###4.40%
R Winner J. Chaffetz (i)#utah#3#Party#2016#186,743###73.30%
D S. Tryon#utah#3#Party#2016#68,104###26.70%
R Winner M. Love (i)#utah#4#Party#2016#123,459###53.50%
D D. Owens#utah#4#Party#2016#96,284###41.70%
C C. Simonsen#utah#4#Party#2016#10,959###4.80%
D Winner P. Welch (i)#vermont#1#Party#2016#263,400###90.00%
L E. Clawson#vermont#1#Party#2016#29,326###10.00%
R Winner R. Wittman (i)#virginia#1#Party#2016#221,826###60.90%
D M. Rowe#virginia#1#Party#2016#130,320###35.80%
I G. Parker#virginia#1#Party#2016#12,150###3.30%
R Winner S. Taylor#virginia#2#Party#2016#172,586###61.70%
D S. Brown#virginia#2#Party#2016#106,979###38.30%
D Winner R. Scott (i)#virginia#3#Party#2016#199,748###66.90%
R M. Williams#virginia#3#Party#2016#99,047###33.10%
D Winner D. McEachin#virginia#4#Party#2016#191,939###57.30%
R M. Wade#virginia#4#Party#2016#143,261###42.70%
R Winner T. Garrett#virginia#5#Party#2016#206,577###58.30%
D J. Dittmar#virginia#5#Party#2016#147,656###41.70%
R Winner R. Goodlatte (i)#virginia#6#Party#2016#223,915###66.70%
D K. Degner#virginia#6#Party#2016#111,699###33.30%
R Winner D. Brat (i)#virginia#7#Party#2016#217,968###57.90%
D E. Bedell#virginia#7#Party#2016#158,692###42.10%
D Winner D. Beyer (i)#virginia#8#Party#2016#245,775###68.60%
R C. Hernick#virginia#8#Party#2016#98,123###27.40%
I J. Gracia#virginia#8#Party#2016#14,617###4.10%
R Winner M. Griffith (i)#virginia#9#Party#2016#212,666###68.70%
D D. Kitts#virginia#9#Party#2016#87,822###28.40%
I J. Boyd#virginia#9#Party#2016#9,098###2.90%
R Winner B. Comstock (i)#virginia#10#Party#2016#204,019###52.90%
D L. Bennett#virginia#10#Party#2016#181,977###47.10%
D Winner G. Connolly (i)#virginia#11#Party#2016#NA###Uncontested
D Winner S. DelBene (i)#washington#1#Party#2016#179,521###55.50%
R R. Sutherland#washington#1#Party#2016#144,212###44.50%
D Winner R. Larsen (i)#washington#2#Party#2016#195,661###64.00%
R M. Hennemann#washington#2#Party#2016#109,838###36.00%
R Winner J. Herrera Beutler (i)#washington#3#Party#2016#183,375###61.40%
D J. Moeller#washington#3#Party#2016#115,277###38.60%
R Winner D. Newhouse (i)#washington#4#Party#2016#121,256###57.40%
R C. Didier#washington#4#Party#2016#90,091###42.60%
R Winner C. McMorris Rodgers (i)#washington#5#Party#2016#170,711###59.50%
D J. Pakootas#washington#5#Party#2016#116,110###40.50%
D Winner D. Kilmer (i)#washington#6#Party#2016#189,168###61.70%
R T. Bloom#washington#6#Party#2016#117,388###38.30%
D Winner P. Jayapal#washington#7#Party#2016#192,566###56.10%
D B. Walkinshaw#washington#7#Party#2016#150,803###43.90%
R Winner D. Reichert (i)#washington#8#Party#2016#174,729###60.00%
D T. Ventrella#washington#8#Party#2016#116,268###40.00%
D Winner A. Smith (i)#washington#9#Party#2016#186,787###73.00%
R D. Basler#washington#9#Party#2016#68,998###27.00%
D Winner D. Heck (i)#washington#10#Party#2016#159,208###58.70%
R J. Postma#washington#10#Party#2016#112,164###41.30%
R Winner D. McKinley (i)#west-virginia#1#Party#2016#162,339###69.00%
D M. Manypenny#west-virginia#1#Party#2016#73,025###31.00%
R Winner A. Mooney (i)#west-virginia#2#Party#2016#140,153###58.20%
D M. Hunt#west-virginia#2#Party#2016#100,551###41.80%
R Winner E. Jenkins (i)#west-virginia#3#Party#2016#139,700###67.90%
D M. Detch#west-virginia#3#Party#2016#49,309###24.00%
L Z. Lawhorn#west-virginia#3#Party#2016#16,777###8.20%
R Winner P. Ryan (i)#wisconsin#1#Party#2016#230,063###65.00%
D R. Solen#wisconsin#1#Party#2016#106,857###30.20%
I S. Zimmerman#wisconsin#1#Party#2016#9,435###2.70%
L J. Lebeck#wisconsin#1#Party#2016#7,493###2.10%
D Winner M. Pocan (i)#wisconsin#2#Party#2016#275,016###68.70%
R P. Theron#wisconsin#2#Party#2016#125,033###31.30%
D Winner R. Kind (i)#wisconsin#3#Party#2016#NA###Uncontested
D Winner G. Moore (i)#wisconsin#4#Party#2016#220,389###77.00%
I R. Raymond#wisconsin#4#Party#2016#33,496###11.70%
L A. Craig#wisconsin#4#Party#2016#32,184###11.30%
R Winner J. Sensenbrenner (i)#wisconsin#5#Party#2016#260,703###66.80%
D K. Penebaker#wisconsin#5#Party#2016#114,469###29.30%
L J. Arndt#wisconsin#5#Party#2016#15,324###3.90%
R Winner G. Grothman (i)#wisconsin#6#Party#2016#203,920###57.20%
D S. Lloyd#wisconsin#6#Party#2016#132,908###37.30%
I J. Dahlke#wisconsin#6#Party#2016#19,690###5.50%
R Winner S. Duffy (i)#wisconsin#7#Party#2016#222,834###61.80%
D M. Hoeft#wisconsin#7#Party#2016#137,910###38.20%
R Winner M. Gallagher#wisconsin#8#Party#2016#227,732###62.70%
D T. Nelson#wisconsin#8#Party#2016#135,648###37.30%
R Winner L. Cheney#wyoming#1#Party#2016#156,040###62.20%
D R. Greene#wyoming#1#Party#2016#75,419###30.10%
C D. Cummings#wyoming#1#Party#2016#10,381###4.10%
L L. Struempf#wyoming#1#Party#2016#9,028###3.60%
